PROXY_XIN_ENG_20041010_0024.6	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20041010_0024.6	(h2 / have-org-role-91 :ARG0 (p3 / person) :ARG2 (o2 / official))
PROXY_XIN_ENG_20041010_0024.6	None
NW_AFP_ENG_0017_2003_0607.4	(a2 / auspicious :polarity (x2 / -))
NW_AFP_ENG_0009_2003_0330.3	(i2 / include-91 :ARG1 (p / person))
nw.chtb_0303.4	(p5 / premier :ARG2-of (h2 / have-org-role-91))
nw.chtb_0303.4	(a / and :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_XIN_ENG_0193_2006_0822.10	(l / less :ARG3-of (h / have-quant-91))
bolt12_91455_5320.1	(a / and :snt2-of (m / multi-sentence))
bolt12_91455_5320.1	(p2 / perform-01 :ARG0 (p / person))
bolt12_91455_5320.1	(r / righteous-07 :polarity (x0 / -))
bolt12_9145_5534.1	(e / entertain-01 :ARG0 (p / person))
bolt12_9145_5534.1	(r / repute-01 :ARG2 (t / thing))
PROXY_NYT_ENG_20070828_0223.17	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20070828_0223.17	(a / and :op2 (p / person))
PROXY_NYT_ENG_20080808_0162.7	(s / strike-01 :path (a / air))
ENG_NA_020001_20161020_G0023FSV0_0001.6	None
PROXY_LTW_ENG_20070930_0021.20	(h / have-degree-91 :ARG3 (m / more))
DF-200-192400-625_7046.10	(f / feel-01 :ARG1 (t / thing))
ENG_NA_020001_20161020_G0023FSUN_0001.4	(p2 / person :ARG1-of (i / include-91))
DF-199-194215-653_0484.2	(s / son :ARG2-of (h2 / have-rel-role-91 :ARG0 (p2 / person)))
DF-199-194215-653_0484.2	(f / father :ARG2-of (h / have-rel-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021020_0012.6	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20030624_0298.4	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0012_2003_0419.3	(s3 / season :polarity (x8 / -))
PROXY_NYT_ENG_20020406_0118.31	(e / expert-01 :ARG1 (p / person :ARG0-of (h / have-org-role-91)))
nw.chtb_0325.3	(r / report-01 :ARG0 (p7 / person))
nw.chtb_0325.3	(x7 / 290.19 :ARG2-of (t2 / total-01))
DF-200-192400-625_7744.2	(p / possible-01 :polarity (x2 / -))
PROXY_NYT_ENG_20040724_0084.34	(m / member :ARG2-of (h / have-org-role-91 :ARG0 (p3 / person)))
PROXY_XIN_ENG_20041219_0059.17	(m / most :ARG3-of (h / have-degree-91))
PROXY_XIN_ENG_20041219_0059.18	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20040724_0084.6	(l / legal-02 :polarity (x3 / -))
DF-200-192400-625_7200.10	(b2 / before :op1 (n / now))
NW_AFP_ENG_0019_2003_0630.5	(b2 / blood :ARG1-of (s2 / shed-03))
PROXY_XIN_ENG_20040429_0189.4	(p2 / premier :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_6304.11	(w / work-01 :ARG1 (t / thing))
DF-200-192400-625_6677.7	(s / say-01 :ARG0 (y / you))
ENG_NA_020001_20161020_G0023FSVV_0001.7	(h / help-01 :ARG0 (y / you) :mode (i2 / imperative))
PROXY_XIN_ENG_20041219_0059.15	(f / frequency :mod (r2 / radio) :ARG1-of (i2 / identify-01))
NW_AFP_ENG_0009_2003_0330.1	(s / study-01 :ARG0 (p / person))
PROXY_NYT_ENG_20081128_0005.15	(p2 / price-01 :ARG2 (t / thing))
PROXY_XIN_ENG_20030709_0070.12	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_LTW_ENG_20081115_0076.5	(d / diplomat :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20081115_0076.5	(a / and :op1 (p2 / person))
PROXY_LTW_ENG_20081115_0076.5	(o4 / official :ARG2-of (h5 / have-org-role-91 :ARG0 (p5 / person)))
PROXY_XIN_ENG_20020725_0113.10	(l / lead-02 :ARG0 (p2 / person))
PROXY_XIN_ENG_20020725_0113.10	(m / member :ARG2-of (h / have-org-role-91 :ARG0 (p3 / person)))
PROXY_XIN_ENG_20040429_0189.13	(g2 / govern-01 :ARG0 (g / government-organization))
wb.eng_0003.50	(e / expend-01 :ARG1 (t / thing))
DF-200-192400-625_6677.13	(t2 / to-the-point :ARG3-of (h / have-degree-91))
DF-200-192400-625_6677.13	(c2 / contrast-01 :ARG2 (p2 / person))
PROXY_XIN_ENG_20041010_0024.8	(l / lead-02 :ARG0 (p / person))
PROXY_XIN_ENG_20041010_0024.8	(g4 / govern-01 :ARG0 (g3 / government-organization))
PROXY_XIN_ENG_20041010_0024.8	(g2 / govern-01 :ARG0 (g / government-organization))
ENG_NA_020001_20161020_G0023FSVW_0001.4	(s2 / ship :poss (w / we) :ARG1-of (s / save-02 :ARG0 (y / you) :mode (i / imperative)))
PROXY_XIN_ENG_20041219_0059.14	(a / achieve-01 :ARG1 (t / thing))
PROXY_LTW_ENG_20070930_0021.27	(s2 / spokesman :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20070930_0021.27	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_LTW_ENG_20070930_0021.27	(a / accurate :polarity (x3 / -))
bolt12_6455_6561.6	(w / we :poss-of (t / thing))
bolt12_6455_6561.6	(a3 / amr-unknown :ARG0-of (c / cause-01))
bolt12_6455_6561.6	(x1 / - :ARG2-of (h / have-polarity-91))
PROXY_NYT_ENG_20050716_0171.64	(s / say-01 :ARG0 (p / person))
NW_AFP_ENG_0016_2003_0527.2	(l / lead-02 :ARG0 (p3 / person))
NW_AFP_ENG_0016_2003_0527.2	(s2 / spokesman :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20030624_0298.3	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20030624_0298.3	(l / lead-02 :ARG0 (p / person))
PROXY_XIN_ENG_20040429_0189.20	(m / most :ARG3-of (h / have-degree-91))
ENG_DF_000170_20050903_C00020J0V_0001.41	(c2 / cloth :mod (p / person :ARG0-of (h / have-org-role-91)))
ENG_DF_000170_20050903_C00020J0V_0001.41	(t4 / think-01 :ARG0 (y / you))
NW_AFP_ENG_0019_2003_0630.1	(s2 / say-01 :ARG0 (p2 / person))
NW_XIN_ENG_0189_2003_0324.1	(s / say-01 :ARG0 (p / person))
DF-199-194215-653_0484.3	(s3 / son :ARG2-of (h2 / have-rel-role-91 :ARG0 (p3 / person)))
DF-199-194215-653_0484.3	(f / father :ARG2-of (h / have-rel-role-91 :ARG0 (p2 / person)))
DF-200-192400-625_6304.21	(c / concentrate-01 :ARG0 (y / you :ARG0-of (s / start-01 :mode (i2 / imperative))) :mode (i / imperative))
DF-200-192400-625_6304.21	(b / bit :quant (x0 / 1))
DF-200-192400-625_6304.21	(w / work-01 :ARG1 (t / thing))
DF-200-192400-625_6304.21	(m2 / most :ARG3-of (h / have-degree-91 :ARG1 (t2 / thing)))
DF-200-192400-625_7557.24	(n / nurse :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_7557.24	(g / general :mod-of (p3 / practitioner :ARG2-of (h2 / have-rel-role-91 :ARG0 (p2 / person))))
DF-200-192400-625_7557.24	(g2 / go-on-15 :ARG1 (t3 / thing))
PROXY_LTW_ENG_20080727_0030.15	(e / expert-01 :ARG1 (p / person :ARG0-of (h / have-org-role-91)))
PROXY_LTW_ENG_20080727_0030.15	(k / know-01 :polarity (x8 / -))
nw.chtb_0325.1	(r / report-01 :ARG0 (p2 / person) :ARG0 (p3 / person))
PROXY_NYT_ENG_20081008_0040.11	None
NW_XIN_ENG_0194_2007_0704.10	(d / die-01 :ARG1 (p2 / person))
PROXY_LTW_ENG_20080727_0030.26	(h2 / high-02 :ARG2-of (h / have-degree-91 :ARG3 (m / most)))
ENG_DF_000170_20050903_C00020J0V_0001.48	(n2 / need-01 :ARG1 (t2 / thing))
ENG_DF_000170_20050903_C00020J0V_0001.48	(n3 / need-01 :ARG1 (t3 / thing))
DF-200-192400-625_6344.32	(f / feel-01 :ARG1 (t / thing))
PROXY_NYT_ENG_20040724_0084.7	(p / plan-01 :ARG1 (t / thing))
PROXY_NYT_ENG_20040724_0084.7	(s / step-01 :ARG4 (t2 / thing))
ENG_DF_000170_20050903_C00020J0V_0001.27	(l / leave-02 :mode (i / imperative))
ENG_DF_000170_20050903_C00020J0V_0001.27	(s2 / soon :ARG2-of (h / have-degree-91 :ARG3 (e / equal) :ARG4 (p / possible-01)))
ENG_DF_000170_20050903_C00020J0V_0001.27	(c / call-02 :mode (i2 / imperative))
NW_AFP_ENG_0018_2003_0616.8	(i / investigate-01 :ARG0 (p2 / person))
NW_AFP_ENG_0019_2003_0630.4	(s3 / say-01 :ARG0 (p / person))
ENG_NA_020001_20161020_G0023FSWH_0001.6	None
wb.eng_0003.61	(b2 / bill-01 :ARG1 (t / thing))
wb.eng_0003.61	(i / incentivize-01 :mode (i3 / imperative))
wb.eng_0003.61	(l2 / least :ARG3-of (h / have-quant-91))
NW_XIN_ENG_0193_2006_0822.6	(s / some :quant-of (p / place))
DF-200-192400-625_7046.6	(l / live-01 :ARG1 (t5 / thing))
DF-200-192400-625_7046.6	(f3 / feel-01 :ARG1 (t7 / thing))
nw.chtb_0303.3	(p2 / premier :ARG2-of (h2 / have-org-role-91))
nw.chtb_0303.3	(p4 / premier :ARG2-of (h3 / have-org-role-91))
PROXY_XIN_ENG_20031107_0242.16	(l / large :ARG2-of (h / have-degree-91 :ARG3 (m / most)))
ENG_DF_000170_20050903_C00020J0V_0001.58	(w / worship-01 :mod (b / between :op1 (f / faith)))
PROXY_NYT_ENG_20050716_0171.46	(p4 / president :ARG2-of (h / have-org-role-91 :ARG0 (p3 / person)))
PROXY_LTW_ENG_20070831_0072.22	(s / state-01 :ARG0 (p / person))
bolt12_64556_5629.1	(e3 / enemy :ARG2-of (h2 / have-rel-role-91 :ARG0 (p3 / person)))
bolt12_9145_5539.1	None
DF-200-192400-625_7806.8	(c / counsel-01 :ARG0 (p / person))
NW_AFP_ENG_0011_2003_0417.4	(s / son :ARG2-of (h / have-rel-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0011_2003_0417.4	None
ENG_NA_020001_20161020_G0023FSW8_0001.4	(a2 / amr-unknown :ARG2-of (h / have-manner-91))
ENG_NA_020001_20161020_G0023FSUU_0001.4	None
wb.eng_0003.77	(c / close-10 :ARG2-of (h / have-degree-91 :ARG3 (m2 / more)))
PROXY_LTW_ENG_20081115_0076.26	(r2 / report-01 :ARG1 (t / thing))
PROXY_XIN_ENG_20040429_0189.27	(c2 / close-13 :ARG2-of (h / have-degree-91 :ARG3 (m / most)))
DF-200-192400-625_6677.12	(m / more :ARG3-of (h / have-quant-91))
bolt12_6455_6561.19	None
bolt12_6455_6561.19	(e2 / enemy :ARG2-of (h2 / have-rel-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20020406_0118.40	(o / other :mod-of (t2 / thing))
DF-200-192400-625_7744.10	(d / do-02 :ARG1 (t / thing))
DF-200-192400-625_7744.10	(p / practitioner :mod (g2 / general))
PROXY_XIN_ENG_20021228_0162.11	(e / expert-01 :ARG1 (p3 / person :ARG0-of (h / have-org-role-91)))
ENG_NA_020001_20161020_G0023FSVV_0001.4	(t / trade :mod-of (w / woman))
DF-200-192392-456_1160.7	(l / legal-02 :polarity (x0 / -))
PROXY_XIN_ENG_20021123_0156.8	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20041010_0024.14	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20041010_0024.14	(d4 / do-02 :ARG1 (b2 / business))
DF-200-192400-625_7200.17	(t2 / too :ARG3-of (h / have-quant-91))
NW_XIN_ENG_0191_2005_0405.3	(t / tour-01 :ARG0 (p / person))
ENG_NA_020001_20161020_G0023FSW5_0001.5	(p / plead-01 :snt1-of (m / multi-sentence))
bolt12_9145_5531.6	(t / that :mod-of (p / person))
ENG_DF_000170_20050903_C00020J0V_0001.13	(s2 / study-01 :ARG0 (p / person))
PROXY_LTW_ENG_20070831_0072.13	(r / report-01 :ARG1 (t / thing))
PROXY_LTW_ENG_20070831_0072.13	(o3 / official :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_7200.4	(h / have-03 :ARG1 (t / thing))
DF-200-192400-625_7200.4	(x1 / 1 :quant-of (t2 / thing))
PROXY_XIN_ENG_20031107_0242.4	(p2 / president :ARG2-of (h / have-org-role-91))
ENG_DF_000170_20050903_C00020J0V_0001.34	(c / condition-02 :ARG1 (a2 / air))
bolt12_9145_5531.7	(g / good-03 :ARG1 (p / person))
ENG_NA_020001_20161020_G0023FSV0_0001.4	(e / evening :snt1-of (m / multi-sentence))
ENG_NA_020001_20161020_G0023FSV0_0001.4	(m2 / message-01 :ARG1 (t / thing))
PROXY_NYT_ENG_20020406_0118.12	(o2 / official :ARG2-of (h2 / have-org-role-91 :ARG0 (p2 / person)))
PROXY_NYT_ENG_20020406_0118.12	(l / likely-01 :polarity (x2 / -))
PROXY_NYT_ENG_20040724_0084.9	(p4 / president :ARG2-of (h / have-org-role-91 :ARG0 (p3 / person)))
PROXY_NYT_ENG_20040724_0084.9	None
PROXY_XIN_ENG_20020725_0333.7	(n3 / northeast :direction-of (r / relative-position))
PROXY_XIN_ENG_20020725_0333.7	(c3 / capital :ARG2-of (h / have-org-role-91))
PROXY_NYT_ENG_20050716_0171.42	(m3 / member :ARG2-of (h2 / have-org-role-91 :ARG0 (p3 / person)))
PROXY_NYT_ENG_20050716_0171.42	(m2 / member :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
ENG_NA_020001_20161020_G0023FSUK_0001.7	None
bolt12_9145_5531.9	(a2 / advertise-01 :ARG0 (p2 / person))
bolt12_9145_5531.9	(s / sponsor-01 :ARG0 (p3 / person))
bolt12_9145_5531.9	(m / most :ARG3-of (h / have-degree-91))
bolt12_64556_5627.1	(s / support-01 :ARG0 (y / you) :mode (i2 / imperative))
bolt12_64556_5627.1	(s2 / start-01 :ARG0 (p / person))
ENG_DF_000170_20050903_C00020J0V_0001.47	(n / need-01 :ARG1 (t / thing))
ENG_NA_020001_20161020_G0023FSUS_0001.5	(t / tell-01 :ARG0 (y / you) :ARG1 (t2 / thing) :mode (i / imperative))
ENG_NA_020001_20161020_G0023FSUS_0001.5	(p3 / pray-01 :ARG1 (t3 / thing))
ENG_NA_020001_20161020_G0023FSUS_0001.5	None
PROXY_LTW_ENG_20070930_0021.14	(a / administrate-01 :ARG0 (g2 / government-organization))
PROXY_LTW_ENG_20070930_0021.14	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_LTW_ENG_20080727_0030.19	(s / state-01 :ARG0 (p / person))
DF-200-192400-625_7744.25	(w / worry-02 :mode (i3 / imperative))
DF-200-192400-625_7744.25	(g / general :mod-of (p2 / practitioner :ARG2-of (h / have-rel-role-91 :ARG0 (p / person))))
PROXY_NYT_ENG_20081128_0005.16	(p2 / price-01 :ARG2 (t / thing))
PROXY_NYT_ENG_20081128_0005.16	(f / farm-01 :ARG0 (p3 / person))
DF-200-192400-625_7806.9	None
DF-200-192400-625_7806.9	(a2 / advise-01 :ARG2 (t2 / thing))
ENG_DF_000170_20050903_C00020J0V_0001.35	(h / have-org-role-91 :ARG0 (p2 / person) :ARG2 (m / mother))
PROXY_LTW_ENG_20070831_0072.24	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20040724_0084.43	(m / most :ARG3-of (h / have-degree-91))
PROXY_NYT_ENG_20080808_0162.28	(p3 / president :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20021228_0162.5	(i / inspect-01 :ARG0 (p2 / person :ARG0-of (h2 / have-org-role-91)))
PROXY_XIN_ENG_20021228_0162.5	(s2 / spokesman :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
nw.chtb_0305.5	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
nw.chtb_0305.5	(p4 / premier :ARG2-of (h2 / have-org-role-91 :ARG0 (p3 / person)))
nw.chtb_0305.5	(q / question-01 :ARG1 (t / thing))
nw.chtb_0305.5	(r / report-01 :ARG0 (p5 / person))
DF-200-192400-625_6304.5	(m2 / more :ARG3-of (h2 / have-degree-91))
bolt12_91455_5325.1	(k / know-01 :ARG1 (t / thing))
PROXY_LTW_ENG_20070930_0021.21	(a / administrate-01 :ARG0 (g / government-organization))
DF-200-192400-625_6677.1	(b2 / before :op1 (n / now))
DF-200-192400-625_6677.1	(w / weak-02 :ARG2-of (h / have-degree-91 :ARG3 (m / more)))
DF-200-192400-625_6677.1	(s / some :quant-of (p3 / person))
PROXY_XIN_ENG_20041010_0024.10	(o2 / official :ARG2-of (h2 / have-org-role-91 :ARG0 (p2 / person)))
ENG_NA_020001_20161020_G0023FSUY_0001.4	(r / recommend-01 :polarity (a / amr-unknown))
NW_XIN_ENG_0195_2008_0420.15	(b / before :op1 (n / now))
NW_AFP_ENG_0019_2003_0630.18	(s / say-01 :ARG0 (p2 / person))
PROXY_NYT_ENG_20050716_0171.24	(a2 / ally-01 :ARG1 (p3 / person))
PROXY_NYT_ENG_20050716_0171.24	(g2 / government-organization :ARG0-of (g3 / govern-01))
PROXY_XIN_ENG_20030428_0226.3	(g2 / govern-01 :ARG0 (g / government-organization))
NW_XIN_ENG_0198_2008_1218.1	(h / hit-01 :op1-of (a / and))
PROXY_XIN_ENG_20021228_0162.13	(i / inspect-01 :ARG0 (p / person))
PROXY_XIN_ENG_20021228_0162.13	(a / and :op2 (p3 / person))
NW_XIN_ENG_0194_2007_0704.1	(d / die-01 :ARG1 (p / person))
NW_XIN_ENG_0194_2007_0704.1	(c / cause-01 :ARG1 (a / and :op2 (p2 / person)))
PROXY_XIN_ENG_20020905_0122.9	(x4 / 2 :quant-of (p / person))
PROXY_NYT_ENG_20080808_0162.18	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021020_0012.12	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20070828_0223.4	(e / expert-01 :ARG1 (p / person))
PROXY_NYT_ENG_20070828_0223.4	(e2 / effective-04 :polarity (x6 / -))
wb.eng_0003.37	(t / think-01 :ARG0 (y / you) :mode (i2 / imperative))
wb.eng_0003.37	(c / cross-02 :location (f / facility))
PROXY_XIN_ENG_20040403_0262.5	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20040403_0262.5	(l / lead-02 :ARG0 (p3 / person))
PROXY_XIN_ENG_20021020_0012.11	(p3 / personnel :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_XIN_ENG_20021020_0012.11	(p5 / personnel :ARG2-of (h2 / have-org-role-91 :ARG0 (p4 / person)))
PROXY_XIN_ENG_20031107_0242.15	(l / legal-02 :polarity (x5 / -))
PROXY_LTW_ENG_20070930_0021.9	(p2 / paper :polarity (x1 / -))
PROXY_LTW_ENG_20070930_0021.9	(d / deny-01 :ARG1-of (p3 / possible-01))
nw.chtb_0318.1	(r / report-01 :ARG0 (p2 / person))
NW_XIN_ENG_0189_2003_0324.6	(l / lead-02 :ARG0 (p / person))
NW_XIN_ENG_0189_2003_0324.6	(b / before :op1 (n2 / now))
PROXY_NYT_ENG_20050716_0171.40	(a2 / analyze-01 :ARG0 (p / person :op1-of (a / and) :ARG0-of (h / have-org-role-91)))
PROXY_NYT_ENG_20050716_0171.40	(s2 / specialize-01 :ARG0 (p3 / person :ARG0-of (h3 / have-org-role-91)))
PROXY_NYT_ENG_20050716_0171.40	(g / guerrilla :ARG2-of (h2 / have-org-role-91 :ARG0 (p2 / person)))
PROXY_XIN_ENG_20020701_0314.10	(j / judge-01 :ARG3-of (h / have-org-role-91 :ARG0 (p / person)))
bolt12_91455_5314.1	(a / accept-01 :ARG1-of (p / possible-01 :polarity (x0 / -)))
nw.chtb_0322.2	(l / large :ARG2-of (h / have-degree-91 :ARG3 (m / most)))
DF-199-194215-653_0484.4	None
DF-200-192400-625_7806.5	(p3 / parent :ARG2-of (h / have-rel-role-91 :ARG0 (p2 / person)))
DF-200-192400-625_7806.5	(a / all :mod-of (p4 / person))
PROXY_LTW_ENG_20070930_0021.22	(p2 / propose-01 :ARG1 (t / thing))
PROXY_LTW_ENG_20070930_0021.22	(a / administrate-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20021123_0156.12	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20030709_0070.3	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20030709_0070.3	(l / lead-02 :ARG0 (p / person))
PROXY_NYT_ENG_20040724_0084.37	(l / legal-02 :polarity (x0 / -))
PROXY_NYT_ENG_20040724_0084.37	(t2 / traffic-01 :ARG0 (p2 / person))
NW_AFP_ENG_0018_2003_0616.9	(s / sheriff :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20050716_0171.37	(c / cause-01 :ARG0 (t / thing))
PROXY_XIN_ENG_20020725_0113.8	(l / legal-02 :polarity (x3 / -))
PROXY_XIN_ENG_20020725_0113.8	(r3 / record-01 :ARG1 (t3 / thing))
PROXY_XIN_ENG_20020725_0113.8	(d2 / duty :ARG2-of (o2 / obligate-01))
PROXY_XIN_ENG_20020725_0113.8	(d3 / drug :ARG1-of (t4 / traffic-01))
PROXY_XIN_ENG_20020725_0113.8	(r2 / record-01 :ARG1 (t2 / thing))
PROXY_XIN_ENG_20020725_0113.3	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_NYT_ENG_20020406_0118.32	(h / have-degree-91 :ARG3 (m / most))
wb.eng_0003.26	(g / good-02 :ARG2-of (h / have-degree-91 :ARG3 (m2 / more)))
wb.eng_0003.33	(x1 / - :ARG2-of (h2 / have-polarity-91))
bolt12_91455_5315.1	(e / entertain-01 :ARG0 (p / person))
bolt12_91455_5315.1	(r / repute-01 :ARG2 (t / thing))
ENG_DF_000170_20050903_C00020J0V_0001.19	(e / evacuate-01 :ARG2 (p / person))
PROXY_LTW_ENG_20070930_0021.33	(o / official :ARG2-of (h / have-org-role-91 :ARG0 (p4 / person)))
PROXY_LTW_ENG_20070930_0021.33	(p / proliferate-01 :polarity (x0 / -))
PROXY_NYT_ENG_20040724_0084.11	(c4 / child :ARG2-of (h / have-rel-role-91 :ARG0 (p3 / person)))
PROXY_XIN_ENG_20021020_0012.10	(p3 / personnel :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
DF-200-192400-625_6304.14	None
DF-200-192400-625_7557.2	None
PROXY_NYT_ENG_20080919_0209.22	(s / state-01 :ARG1 (t / thing))
ENG_DF_000170_20050903_C00020J0V_0001.65	(m / more :ARG3-of (h / have-quant-91))
ENG_DF_000170_20050903_C00020J0V_0001.65	(v / volunteer-01 :ARG0 (p / person))
ENG_DF_000170_20050903_C00020J0V_0001.65	(s2 / send-01 :ARG0 (y / you) :mode (i / imperative))
NW_AFP_ENG_0016_2003_0527.6	(r2 / report-01 :ARG0 (p4 / person))
PROXY_XIN_ENG_20020725_0333.13	(a / advise-01 :ARG0 (p / person))
PROXY_XIN_ENG_20020725_0333.13	(p3 / president :ARG2-of (h / have-org-role-91 :ARG0 (p2 / person)))
wb.eng_0003.27	(x0 / - :polarity-of (r / recommend-01))
NW_XIN_ENG_0209_2008_0513.14	(i / include-91 :ARG2 (p3 / person))
PROXY_NYT_ENG_20080808_0162.13	(s / secretary :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20080808_0162.32	(c / clear-06 :polarity (x0 / -))
PROXY_XIN_ENG_20040407_0026.9	(m / most :ARG3-of (h / have-degree-91))
nw.chtb_0303.2	(s / spokesperson :ARG2-of (h / have-org-role-91))
nw.chtb_0303.2	(p3 / president :ARG2-of (h2 / have-org-role-91))
nw.chtb_0303.2	(p5 / president :ARG2-of (h3 / have-org-role-91))
PROXY_XIN_ENG_20021020_0012.14	(c / conclude-01 :polarity (x0 / -) :ARG1-of (c2 / cause-01))
PROXY_XIN_ENG_20021020_0012.14	(g3 / govern-01 :ARG0 (g2 / government-organization))
PROXY_XIN_ENG_20021020_0012.14	(g5 / govern-01 :ARG0 (g4 / government-organization))
PROXY_NYT_ENG_20040724_0084.10	(g / government-organization :ARG0-of (g2 / govern-01))
PROXY_NYT_ENG_20050716_0171.17	(s2 / specialize-01 :ARG3-of (h / have-org-role-91))
DF-200-192400-625_7046.9	(e / exist-01 :ARG1 (t / thing))
DF-200-192400-625_7046.9	(m / more :ARG3-of (h / have-degree-91))
DF-200-192400-625_7046.9	(s4 / study-01 :ARG0 (p3 / person))
bolt12_9145_5531.1	(a3 / assist-01 :ARG0 (p2 / person))
DF-200-192400-625_7200.12	(h / have-03 :ARG1 (t / thing))
NW_XIN_ENG_0191_2005_0405.5	(x0 / 6 :quant-of (p / person))
NW_XIN_ENG_0191_2005_0405.5	(c3 / capital :ARG2-of (h / have-org-role-91))
bolt12_6455_6562.6	(r3 / range-01 :ARG1 (m3 / missile))
PROXY_XIN_ENG_20041219_0059.12	None
PROXY_XIN_ENG_20041219_0059.12	(s3 / study-01 :ARG0 (p3 / person))
PROXY_LTW_ENG_20070930_0021.23	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20070930_0021.23	(s / secretary :ARG2-of (h2 / have-org-role-91 :ARG0 (p3 / person)))
nw.chtb_0318.10	(d3 / director :ARG2-of (h3 / have-org-role-91 :ARG0 (p2 / person)))
PROXY_LTW_ENG_20070831_0072.19	(s2 / spokesman :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_LTW_ENG_20070831_0072.19	(o / official :ARG2-of (h2 / have-org-role-91 :ARG0 (p3 / person)))
NW_XIN_ENG_0193_2006_0822.1	(d / die-01 :ARG1 (p / person))
DF-200-192400-625_6344.12	(s3 / so :ARG3-of (h2 / have-quant-91))
DF-200-192400-625_6344.12	(g / good-02 :ARG2-of (h / have-degree-91 :ARG3 (m2 / more)))
NW_AFP_ENG_0016_2003_0527.1	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
NW_AFP_ENG_0016_2003_0527.1	(m2 / minister-01 :ARG2-of (h2 / have-org-role-91 :ARG0 (p3 / person)))
PROXY_XIN_ENG_20041010_0024.3	(g2 / govern-01 :ARG0 (g / government-organization))
PROXY_XIN_ENG_20041010_0024.3	(l / lead-02 :ARG0 (p2 / person))
DF-200-192392-456_1160.6	(t3 / take-01 :mode (i / imperative))
ENG_DF_000170_20050903_C00020J0V_0001.45	(g2 / granola :mod-of (b3 / bar))
PROXY_XIN_ENG_20030624_0298.5	(m / minister :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
PROXY_NYT_ENG_20080808_0162.20	(g2 / govern-01 :ARG0 (g / government-organization))
DF-199-194215-653_0484.5	(t / too :ARG3-of (h2 / have-quant-91))
bolt12_64556_5628.1	(s / start-01 :ARG0 (p / person))
NW_AFP_ENG_0019_2003_0630.15	(s / south :direction-of (r2 / relative-position))
NW_AFP_ENG_0019_2003_0630.15	(u / up-to :quant-of (a2 / after))
PROXY_NYT_ENG_20050716_0171.8	(o / oppose-01 :ARG0 (p / person))
PROXY_LTW_ENG_20081115_0076.25	(p2 / president :ARG2-of (h / have-org-role-91 :ARG0 (p / person)))
